iteration,time,result
6801114,3604.3328363895416,46255151640996
6801115,3604.333355665207,46255165243225
6801116,3604.3339228630066,46255178845456
6801117,3604.3344497680664,46255192447689
6801118,3604.3349697589874,46255206049924
6801119,3604.3354897499084,46255219652161
6801120,3604.3360090255737,46255233254400
6801121,3604.3365302085876,46255246856641
6801122,3604.3371322155,46255260458884
6801123,3604.337696313858,46255274061129
6801124,3604.3382210731506,46255287663376
6801125,3604.33873963356,46255301265625
6801126,3604.339259624481,46255314867876
6801127,3604.339779853821,46255328470129
6801128,3604.3402972221375,46255342072384
6801129,3604.34082198143,46255355674641
6801130,3604.341382265091,46255369276900
6801131,3604.3419790267944,46255382879161
6801132,3604.3425102233887,46255396481424
6801133,3604.343031644821,46255410083689
6801134,3604.3435530662537,46255423685956
6801135,3604.344074010849,46255437288225
6801136,3604.344593524933,46255450890496
6801137,3604.345112800598,46255464492769
6801138,3604.345632791519,46255478095044
6801139,3604.3461508750916,46255491697321
6801140,3604.3466703891754,46255505299600
6801141,3604.3473029136658,46255518901881
6801142,3604.347853422165,46255532504164
6801143,3604.3483743667603,46255546106449
6801144,3604.3488948345184,46255559708736
6801145,3604.349414587021,46255573311025
6801146,3604.3499846458435,46255586913316
6801147,3604.3505136966705,46255600515609
6801148,3604.351037502289,46255614117904
6801149,3604.35155582428,46255627720201
6801150,3604.3520772457123,46255641322500
6801151,3604.3525977134705,46255654924801
6801152,3604.3531153202057,46255668527104
6801153,3604.3536331653595,46255682129409
6801154,3604.354152202606,46255695731716
6801155,3604.3546743392944,46255709334025
6801156,3604.3551936149597,46255722936336
6801157,3604.355713367462,46255736538649
6801158,3604.3562293052673,46255750140964
6801159,3604.356747150421,46255763743281
6801160,3604.3573293685913,46255777345600
6801161,3604.3579103946686,46255790947921
6801162,3604.3584389686584,46255804550244
6801163,3604.358959913254,46255818152569
6801164,3604.3595356941223,46255831754896
6801165,3604.3600568771362,46255845357225
6801166,3604.3605773448944,46255858959556
6801167,3604.3610978126526,46255872561889
6801168,3604.3616211414337,46255886164224
6801169,3604.362143754959,46255899766561
6801170,3604.3626658916473,46255913368900
6801171,3604.3631885051727,46255926971241
6801172,3604.3637092113495,46255940573584
6801173,3604.3642313480377,46255954175929
6801174,3604.3647537231445,46255967778276
6801175,3604.36527633667,46255981380625
6801176,3604.365841627121,46255994982976
6801177,3604.3663699626923,46256008585329
6801178,3604.3668944835663,46256022187684
6801179,3604.367504119873,46256035790041
6801180,3604.3680331707,46256049392400
6801181,3604.3685507774353,46256062994761
6801182,3604.3690741062164,46256076597124
6801183,3604.369599342346,46256090199489
6801184,3604.3701214790344,46256103801856
6801185,3604.3706438541412,46256117404225
6801186,3604.3711659908295,46256131006596
6801187,3604.371685028076,46256144608969
6801188,3604.3722007274628,46256158211344
6801189,3604.3727169036865,46256171813721
6801190,3604.3732364177704,46256185416100
6801191,3604.3738026618958,46256199018481
6801192,3604.3743283748627,46256212620864
6801193,3604.374849319458,46256226223249
6801194,3604.3753674030304,46256239825636
6801195,3604.3758878707886,46256253428025
6801196,3604.376405239105,46256267030416
6801197,3604.3769216537476,46256280632809
6801198,3604.377566099167,46256294235204
6801199,3604.3780925273895,46256307837601
6801200,3604.3786137104034,46256321440000
6801201,3604.3791337013245,46256335042401
6801202,3604.379653930664,46256348644804
6801203,3604.380171775818,46256362247209
6801204,3604.3806908130646,46256375849616
6801205,3604.3812086582184,46256389452025
6801206,3604.381777048111,46256403054436
6801207,3604.382303953171,46256416656849
6801208,3604.382823228836,46256430259264
6801209,3604.3833441734314,46256443861681
6801210,3604.3838629722595,46256457464100
6801211,3604.384384870529,46256471066521
6801212,3604.384907245636,46256484668944
6801213,3604.3854281902313,46256498271369
6801214,3604.3859465122223,46256511873796
6801215,3604.386464357376,46256525476225
6801216,3604.387034893036,46256539078656
6801217,3604.387591600418,46256552681089
6801218,3604.3881170749664,46256566283524
6801219,3604.3886387348175,46256579885961
6801220,3604.389160633087,46256593488400
6801221,3604.3897256851196,46256607090841
6801222,3604.3902542591095,46256620693284
6801223,3604.3907775878906,46256634295729
6801224,3604.391301393509,46256647898176
6801225,3604.3918204307556,46256661500625
6801226,3604.3923416137695,46256675103076
6801227,3604.392864704132,46256688705529
6801228,3604.3933832645416,46256702307984
6801229,3604.3939039707184,46256715910441
6801230,3604.3944261074066,46256729512900
6801231,3604.3949477672577,46256743115361
6801232,3604.3954713344574,46256756717824
6801233,3604.395994901657,46256770320289
6801234,3604.3965153694153,46256783922756
6801235,3604.3970856666565,46256797525225
6801236,3604.397675037384,46256811127696
6801237,3604.3982105255127,46256824730169
6801238,3604.398731946945,46256838332644
6801239,3604.3992524147034,46256851935121
6801240,3604.3997735977173,46256865537600
6801241,3604.400294303894,46256879140081
6801242,3604.400815010071,46256892742564
6801243,3604.4013328552246,46256906345049
6801244,3604.4018557071686,46256919947536
6801245,3604.4023780822754,46256933550025
6801246,3604.402896642685,46256947152516
6801247,3604.4034147262573,46256960755009
6801248,3604.403936624527,46256974357504
6801249,3604.404454231262,46256987960001
6801250,3604.404974937439,46257001562500
6801251,3604.405492067337,46257015165001
6801252,3604.406060695648,46257028767504
6801253,3604.4065811634064,46257042370009
6801254,3604.407205581665,46257055972516
6801255,3604.407764673233,46257069575025
6801256,3604.408287525177,46257083177536
6801257,3604.4088101387024,46257096780049
6801258,3604.409331560135,46257110382564
6801259,3604.4098513126373,46257123985081
6801260,3604.4103713035583,46257137587600
6801261,3604.4108917713165,46257151190121
6801262,3604.4114594459534,46257164792644
6801263,3604.4119806289673,46257178395169
6801264,3604.412501335144,46257191997696
6801265,3604.413025379181,46257205600225
6801266,3604.413571834564,46257219202756
6801267,3604.4141190052032,46257232805289
6801268,3604.4146456718445,46257246407824
6801269,3604.4151673316956,46257260010361
6801270,3604.4156873226166,46257273612900
6801271,3604.416205883026,46257287215441
6801272,3604.4167273044586,46257300817984
6801273,3604.417330980301,46257314420529
6801274,3604.41787648201,46257328023076
6801275,3604.418398618698,46257341625625
6801276,3604.418918132782,46257355228176
6801277,3604.419435977936,46257368830729
6801278,3604.4199602603912,46257382433284
6801279,3604.4204802513123,46257396035841
6801280,3604.4210016727448,46257409638400
6801281,3604.421546459198,46257423240961
6801282,3604.422093153,46257436843524
6801283,3604.4226133823395,46257450446089
6801284,3604.4231357574463,46257464048656
6801285,3604.423656463623,46257477651225
6801286,3604.4241762161255,46257491253796
6801287,3604.4246957302094,46257504856369
6801288,3604.425215482712,46257518458944
6801289,3604.425733089447,46257532061521
6801290,3604.4262504577637,46257545664100
6801291,3604.426772594452,46257559266681
6801292,3604.4274232387543,46257572869264
6801293,3604.427965402603,46257586471849
6801294,3604.4284880161285,46257600074436
6801295,3604.4290108680725,46257613677025
6801296,3604.4295568466187,46257627279616
6801297,3604.4301064014435,46257640882209
6801298,3604.430629968643,46257654484804
6801299,3604.431153535843,46257668087401
6801300,3604.4316687583923,46257681690000
6801301,3604.432190179825,46257695292601
6801302,3604.432706594467,46257708895204
6801303,3604.433226108551,46257722497809
6801304,3604.433744907379,46257736100416
6801305,3604.4342658519745,46257749703025
6801306,3604.434786081314,46257763305636
6801307,3604.4353034496307,46257776908249
6801308,3604.435822248459,46257790510864
6801309,3604.436342716217,46257804113481
6801310,3604.436863183975,46257817716100
6801311,3604.4374709129333,46257831318721
6801312,3604.438053369522,46257844921344
6801313,3604.4385800361633,46257858523969
6801314,3604.43910074234,46257872126596
6801315,3604.439617872238,46257885729225
6801316,3604.440135717392,46257899331856
6801317,3604.44065451622,46257912934489
6801318,3604.4411737918854,46257926537124
6801319,3604.441693544388,46257940139761
6801320,3604.44221162796,46257953742400
6801321,3604.442730665207,46257967345041
6801322,3604.4432463645935,46257980947684
6801323,3604.4437668323517,46257994550329
6801324,3604.4442880153656,46258008152976
6801325,3604.444806098938,46258021755625
6801326,3604.445323705673,46258035358276
6801327,3604.445889234543,46258048960929
6801328,3604.4464163780212,46258062563584
6801329,3604.447043657303,46258076166241
6801330,3604.4475979804993,46258089768900
6801331,3604.448123216629,46258103371561
6801332,3604.4486441612244,46258116974224
6801333,3604.4491651058197,46258130576889
6801334,3604.449686050415,46258144179556
6801335,3604.450207710266,46258157782225
6801336,3604.4507310390472,46258171384896
6801337,3604.4512548446655,46258184987569
6801338,3604.451774597168,46258198590244
6801339,3604.452294111252,46258212192921
6801340,3604.452860593796,46258225795600
6801341,3604.4533891677856,46258239398281
6801342,3604.4539499282837,46258253000964
6801343,3604.4544727802277,46258266603649
6801344,3604.4549927711487,46258280206336
6801345,3604.455512523651,46258293809025
6801346,3604.456033229828,46258307411716
6801347,3604.456554412842,46258321014409
6801348,3604.4571256637573,46258334617104
6801349,3604.457683801651,46258348219801
6801350,3604.4582076072693,46258361822500
6801351,3604.458728313446,46258375425201
6801352,3604.4592485427856,46258389027904
6801353,3604.4597697257996,46258402630609
6801354,3604.460291147232,46258416233316
6801355,3604.4608108997345,46258429836025
6801356,3604.461328983307,46258443438736
6801357,3604.461896419525,46258457041449
6801358,3604.4624240398407,46258470644164
6801359,3604.462946176529,46258484246881
6801360,3604.463462114334,46258497849600
6801361,3604.464029073715,46258511452321
6801362,3604.464550971985,46258525055044
6801363,3604.4650688171387,46258538657769
6801364,3604.4655878543854,46258552260496
6801365,3604.4661071300507,46258565863225
6801366,3604.466625213623,46258579465956
6801367,3604.467251062393,46258593068689
6801368,3604.467793226242,46258606671424
6801369,3604.4683151245117,46258620274161
6801370,3604.4688346385956,46258633876900
6801371,3604.469357252121,46258647479641
6801372,3604.469925403595,46258661082384
6801373,3604.470449447632,46258674685129
6801374,3604.47097158432,46258688287876
6801375,3604.4714901447296,46258701890625
6801376,3604.4720101356506,46258715493376
6801377,3604.4725275039673,46258729096129
6801378,3604.4730463027954,46258742698884
6801379,3604.4735667705536,46258756301641
6801380,3604.474087715149,46258769904400
6801381,3604.4746038913727,46258783507161
6801382,3604.475123167038,46258797109924
6801383,3604.4756355285645,46258810712689
6801384,3604.476155281067,46258824315456
6801385,3604.476672410965,46258837918225
6801386,3604.4772567749023,46258851520996
6801387,3604.477860927582,46258865123769
6801388,3604.478388786316,46258878726544
6801389,3604.4789113998413,46258892329321
6801390,3604.4794352054596,46258905932100
6801391,3604.479954957962,46258919534881
6801392,3604.4804713726044,46258933137664
6801393,3604.4809901714325,46258946740449
6801394,3604.481508731842,46258960343236
6801395,3604.4820268154144,46258973946025
6801396,3604.4825463294983,46258987548816
6801397,3604.4830656051636,46259001151609
6801398,3604.4835855960846,46259014754404
6801399,3604.4841067790985,46259028357201
6801400,3604.4846291542053,46259041960000
6801401,3604.485148191452,46259055562801
6801402,3604.4857063293457,46259069165604
6801403,3604.4862353801727,46259082768409
6801404,3604.486757040024,46259096371216
6801405,3604.487382411957,46259109974025
6801406,3604.48792219162,46259123576836
6801407,3604.488443136215,46259137179649
6801408,3604.4889619350433,46259150782464
6801409,3604.4894819259644,46259164385281
6801410,3604.4900047779083,46259177988100
6801411,3604.490523815155,46259191590921
6801412,3604.491044282913,46259205193744
6801413,3604.491562604904,46259218796569
6801414,3604.492083311081,46259232399396
6801415,3604.492602825165,46259246002225
6801416,3604.4931206703186,46259259605056
6801417,3604.493680000305,46259273207889
6801418,3604.4942095279694,46259286810724
6801419,3604.4947316646576,46259300413561
6801420,3604.4952507019043,46259314016400
6801421,3604.495771408081,46259327619241
6801422,3604.4962906837463,46259341222084
6801423,3604.496812105179,46259354824929
6801424,3604.4974031448364,46259368427776
6801425,3604.497946739197,46259382030625
6801426,3604.498472213745,46259395633476
6801427,3604.498992204666,46259409236329
6801428,3604.4995114803314,46259422839184
6801429,3604.5000343322754,46259436442041
6801430,3604.500554561615,46259450044900
6801431,3604.5010752677917,46259463647761
6801432,3604.5016202926636,46259477250624
6801433,3604.502177000046,46259490853489
6801434,3604.50270485878,46259504456356
6801435,3604.503226995468,46259518059225
6801436,3604.503748178482,46259531662096
6801437,3604.504267692566,46259545264969
6801438,3604.5047855377197,46259558867844
6801439,3604.505307674408,46259572470721
6801440,3604.5058267116547,46259586073600
6801441,3604.5063457489014,46259599676481
6801442,3604.506862640381,46259613279364
6801443,3604.5075018405914,46259626882249
6801444,3604.508026123047,46259640485136
6801445,3604.5085468292236,46259654088025
6801446,3604.5090658664703,46259667690916
6801447,3604.509613275528,46259681293809
6801448,3604.510160923004,46259694896704
6801449,3604.510685443878,46259708499601
6801450,3604.5112080574036,46259722102500
6801451,3604.511729955673,46259735705401
6801452,3604.512244939804,46259749308304
6801453,3604.5127635002136,46259762911209
6801454,3604.513283252716,46259776514116
6801455,3604.5138030052185,46259790117025
6801456,3604.514322042465,46259803719936
6801457,3604.5148420333862,46259817322849
6801458,3604.5153620243073,46259830925764
6801459,3604.515883922577,46259844528681
6801460,3604.516449213028,46259858131600
6801461,3604.5170192718506,46259871734521
6801462,3604.517604827881,46259885337444
6801463,3604.518161058426,46259898940369
6801464,3604.5186846256256,46259912543296
6801465,3604.5192070007324,46259926146225
6801466,3604.519727230072,46259939749156
6801467,3604.520247936249,46259953352089
6801468,3604.5207686424255,46259966955024
6801469,3604.521287918091,46259980557961
6801470,3604.5218098163605,46259994160900
6801471,3604.52232837677,46260007763841
6801472,3604.5228457450867,46260021366784
6801473,3604.523366212845,46260034969729
6801474,3604.52388215065,46260048572676
6801475,3604.5244014263153,46260062175625
6801476,3604.524922132492,46260075778576
6801477,3604.5254423618317,46260089381529
6801478,3604.526005744934,46260102984484
6801479,3604.526526451111,46260116587441
6801480,3604.5271468162537,46260130190400
6801481,3604.527696609497,46260143793361
6801482,3604.528223514557,46260157396324
6801483,3604.5287461280823,46260170999289
6801484,3604.5292675495148,46260184602256
6801485,3604.529787540436,46260198205225
6801486,3604.530308485031,46260211808196
6801487,3604.5308287143707,46260225411169
6801488,3604.531350135803,46260239014144
6801489,3604.5318710803986,46260252617121
6801490,3604.5323917865753,46260266220100
6801491,3604.5329098701477,46260279823081
6801492,3604.533431529999,46260293426064
6801493,3604.533999681473,46260307029049
6801494,3604.534525871277,46260320632036
6801495,3604.5350461006165,46260334235025
6801496,3604.535567998886,46260347838016
6801497,3604.5360889434814,46260361441009
6801498,3604.536609649658,46260375044004
6801499,3604.5371935367584,46260388647001
6801500,3604.537750482559,46260402250000
6801501,3604.538269996643,46260415853001
6801502,3604.5387880802155,46260429456004
6801503,3604.5393085479736,46260443059009
6801504,3604.5398275852203,46260456662016
6801505,3604.5403485298157,46260470265025
6801506,3604.540869951248,46260483868036
6801507,3604.5413885116577,46260497471049
6801508,3604.5419583320618,46260511074064
6801509,3604.542483329773,46260524677081
6801510,3604.5430018901825,46260538280100
6801511,3604.5435223579407,46260551883121
6801512,3604.544042110443,46260565486144
6801513,3604.5445590019226,46260579089169
6801514,3604.5450806617737,46260592692196
6801515,3604.5455992221832,46260606295225
6801516,3604.5461192131042,46260619898256
6801517,3604.5466380119324,46260633501289
6801518,3604.5472581386566,46260647104324
6801519,3604.5478053092957,46260660707361
6801520,3604.548328638077,46260674310400
6801521,3604.5488476753235,46260687913441
6801522,3604.5493648052216,46260701516484
6801523,3604.5499341487885,46260715119529
6801524,3604.550457715988,46260728722576
6801525,3604.5509774684906,46260742325625
6801526,3604.5514953136444,46260755928676
6801527,3604.552013874054,46260769531729
6801528,3604.552531480789,46260783134784
6801529,3604.5530531406403,46260796737841
6801530,3604.553573846817,46260810340900
6801531,3604.5540928840637,46260823943961
6801532,3604.5546095371246,46260837547024
6801533,3604.5551266670227,46260851150089
6801534,3604.5556461811066,46260864753156
6801535,3604.556164741516,46260878356225
6801536,3604.556683778763,46260891959296
6801537,3604.557268381119,46260905562369
6801538,3604.5578660964966,46260919165444
6801539,3604.5583958625793,46260932768521
6801540,3604.558917760849,46260946371600
6801541,3604.5594375133514,46260959974681
6801542,3604.559958457947,46260973577764
6801543,3604.560478210449,46260987180849
6801544,3604.560998916626,46261000783936
6801545,3604.5615174770355,46261014387025
6801546,3604.562036037445,46261027990116
6801547,3604.5625536441803,46261041593209
6801548,3604.5630729198456,46261055196304
6801549,3604.5635917186737,46261068799401
6801550,3604.564109325409,46261082402500
6801551,3604.56462931633,46261096005601
6801552,3604.5651495456696,46261109608704
6801553,3604.5657107830048,46261123211809
6801554,3604.5662400722504,46261136814916
6801555,3604.5667617321014,46261150418025
6801556,3604.5673925876617,46261164021136
6801557,3604.567932367325,46261177624249
6801558,3604.568452835083,46261191227364
6801559,3604.569018125534,46261204830481
6801560,3604.5695424079895,46261218433600
6801561,3604.570064306259,46261232036721
6801562,3604.5705847740173,46261245639844
6801563,3604.5711064338684,46261259242969
6801564,3604.5716257095337,46261272846096
6801565,3604.572144985199,46261286449225
6801566,3604.572662830353,46261300052356
6801567,3604.573183298111,46261313655489
6801568,3604.573748111725,46261327258624
6801569,3604.5742740631104,46261340861761
6801570,3604.5747995376587,46261354464900
6801571,3604.5753202438354,46261368068041
6801572,3604.575842857361,46261381671184
6801573,3604.576363801956,46261395274329
6801574,3604.5768847465515,46261408877476
6801575,3604.577490091324,46261422480625
6801576,3604.578019618988,46261436083776
6801577,3604.578540325165,46261449686929
6801578,3604.57906126976,46261463290084
6801579,3604.579580307007,46261476893241
6801580,3604.580099582672,46261490496400
6801581,3604.580620765686,46261504099561
6801582,3604.5811409950256,46261517702724
6801583,3604.581709384918,46261531305889
6801584,3604.5822405815125,46261544909056
6801585,3604.5827646255493,46261558512225
6801586,3604.5832829475403,46261572115396
6801587,3604.583800792694,46261585718569
6801588,3604.5843172073364,46261599321744
6801589,3604.5848364830017,46261612924921
6801590,3604.585359096527,46261626528100
6801591,3604.5858788490295,46261640131281
6801592,3604.586397409439,46261653734464
6801593,3604.587010860443,46261667337649
6801594,3604.5875680446625,46261680940836
6801595,3604.588093996048,46261694544025
6801596,3604.5886130332947,46261708147216
6801597,3604.5891354084015,46261721750409
6801598,3604.5896990299225,46261735353604
6801599,3604.590231180191,46261748956801
6801600,3604.5907549858093,46261762560000
6801601,3604.5912716388702,46261776163201
6801602,3604.5917909145355,46261789766404
6801603,3604.592307329178,46261803369609
6801604,3604.5928268432617,46261816972816
6801605,3604.593343734741,46261830576025
6801606,3604.593864917755,46261844179236
6801607,3604.594384908676,46261857782449
6801608,3604.5949037075043,46261871385664
6801609,3604.5954220294952,46261884988881
6801610,3604.595940589905,46261898592100
6801611,3604.596460580826,46261912195321
6801612,3604.597059249878,46261925798544
6801613,3604.5976634025574,46261939401769
6801614,3604.5981996059418,46261953004996
6801615,3604.598726272583,46261966608225
6801616,3604.5992455482483,46261980211456
6801617,3604.599767923355,46261993814689
6801618,3604.6002871990204,46262007417924
6801619,3604.6008071899414,46262021021161
6801620,3604.6013267040253,46262034624400
6801621,3604.601846933365,46262048227641
6801622,3604.60236620903,46262061830884
6801623,3604.602886199951,46262075434129
6801624,3604.6034066677094,46262089037376
6801625,3604.603928089142,46262102640625
6801626,3604.60444688797,46262116243876
6801627,3604.6049671173096,46262129847129
6801628,3604.6054871082306,46262143450384
6801629,3604.6060540676117,46262157053641
6801630,3604.6065804958344,46262170656900
6801631,3604.607202768326,46262184260161
6801632,3604.6077477931976,46262197863424
6801633,3604.6082696914673,46262211466689
6801634,3604.6087884902954,46262225069956
6801635,3604.609307527542,46262238673225
6801636,3604.6098306179047,46262252276496
6801637,3604.6103506088257,46262265879769
6801638,3604.6108713150024,46262279483044
6801639,3604.6113924980164,46262293086321
6801640,3604.611914396286,46262306689600
6801641,3604.612434387207,46262320292881
6801642,3604.6129541397095,46262333896164
6801643,3604.6134746074677,46262347499449
6801644,3604.6140456199646,46262361102736
6801645,3604.6145684719086,46262374706025
6801646,3604.615085840225,46262388309316
6801647,3604.615604877472,46262401912609
6801648,3604.6161251068115,46262415515904
6801649,3604.6166467666626,46262429119201
6801650,3604.6172246932983,46262442722500
6801651,3604.617775440216,46262456325801
6801652,3604.618295431137,46262469929104
6801653,3604.618813753128,46262483532409
6801654,3604.619329929352,46262497135716
6801655,3604.6198506355286,46262510739025
6801656,3604.620372772217,46262524342336
6801657,3604.620940923691,46262537945649
6801658,3604.6214611530304,46262551548964
6801659,3604.622034549713,46262565152281
6801660,3604.622560977936,46262578755600
6801661,3604.623079776764,46262592358921
6801662,3604.6236007213593,46262605962244
6801663,3604.6241216659546,46262619565569
6801664,3604.62464094162,46262633168896
6801665,3604.625163078308,46262646772225
6801666,3604.6256804466248,46262660375556
6801667,3604.626202106476,46262673978889
6801668,3604.6267216205597,46262687582224
6801669,3604.62734913826,46262701185561
6801670,3604.627890110016,46262714788900
6801671,3604.62841129303,46262728392241
6801672,3604.628930568695,46262741995584
6801673,3604.6294496059418,46262755598929
6801674,3604.6300208568573,46262769202276
6801675,3604.6305429935455,46262782805625
6801676,3604.6310625076294,46262796408976
6801677,3604.631580352783,46262810012329
6801678,3604.6320979595184,46262823615684
6801679,3604.632616996765,46262837219041
6801680,3604.633134126663,46262850822400
6801681,3604.63365483284,46262864425761
6801682,3604.634176492691,46262878029124
6801683,3604.634696960449,46262891632489
6801684,3604.635218143463,46262905235856
6801685,3604.6357386112213,46262918839225
6801686,3604.6362583637238,46262932442596
6801687,3604.6367785930634,46262946045969
6801688,3604.6373677253723,46262959649344
6801689,3604.6379566192627,46262973252721
6801690,3604.6384859085083,46262986856100
6801691,3604.6390097141266,46263000459481
6801692,3604.639532804489,46263014062864
6801693,3604.640052318573,46263027666249
6801694,3604.6405749320984,46263041269636
6801695,3604.641097545624,46263054873025
6801696,3604.641619682312,46263068476416
6801697,3604.642137527466,46263082079809
6801698,3604.6426570415497,46263095683204
6801699,3604.643176317215,46263109286601
6801700,3604.643695831299,46263122890000
6801701,3604.644214630127,46263136493401
6801702,3604.644731760025,46263150096804
6801703,3604.6452527046204,46263163700209
6801704,3604.645818710327,46263177303616
6801705,3604.6463470458984,46263190907025
6801706,3604.646868944168,46263204510436
6801707,3604.6475059986115,46263218113849
6801708,3604.648031949997,46263231717264
6801709,3604.648553133011,46263245320681
6801710,3604.649076938629,46263258924100
6801711,3604.64959859848,46263272527521
6801712,3604.650121450424,46263286130944
6801713,3604.650642633438,46263299734369
6801714,3604.6511640548706,46263313337796
6801715,3604.6516828536987,46263326941225
6801716,3604.6522023677826,46263340544656
6801717,3604.6527223587036,46263354148089
6801718,3604.6532411575317,46263367751524
6801719,3604.6538059711456,46263381354961
6801720,3604.6543350219727,46263394958400
6801721,3604.654858350754,46263408561841
6801722,3604.655378103256,46263422165284
6801723,3604.6558995246887,46263435768729
6801724,3604.6564197540283,46263449372176
6801725,3604.6569826602936,46263462975625
6801726,3604.657550573349,46263476579076
6801727,3604.6580789089203,46263490182529
6801728,3604.6586010456085,46263503785984
6801729,3604.659121274948,46263517389441
6801730,3604.659640789032,46263530992900
6801731,3604.660159111023,46263544596361
6801732,3604.6606760025024,46263558199824
6801733,3604.661195755005,46263571803289
6801734,3604.661761045456,46263585406756
6801735,3604.6622879505157,46263599010225
6801736,3604.6628115177155,46263612613696
6801737,3604.6633274555206,46263626217169
6801738,3604.663847923279,46263639820644
6801739,3604.664366006851,46263653424121
6801740,3604.664884328842,46263667027600
6801741,3604.6654031276703,46263680631081
6801742,3604.665922641754,46263694234564
6801743,3604.666439771652,46263707838049
6801744,3604.667049407959,46263721441536
6801745,3604.6676013469696,46263735045025
6801746,3604.6681253910065,46263748648516
6801747,3604.6686432361603,46263762252009
6801748,3604.6691637039185,46263775855504
6801749,3604.6697278022766,46263789459001
6801750,3604.6702535152435,46263803062500
6801751,3604.6707758903503,46263816666001
6801752,3604.671295404434,46263830269504
6801753,3604.671816110611,46263843873009
6801754,3604.672334432602,46263857476516
6801755,3604.6728553771973,46263871080025
6801756,3604.6734223365784,46263884683536
6801757,3604.673943758011,46263898287049
6801758,3604.6744656562805,46263911890564
6801759,3604.674990415573,46263925494081
6801760,3604.6755118370056,46263939097600
6801761,3604.676032781601,46263952701121
6801762,3604.676551580429,46263966304644
6801763,3604.6771278381348,46263979908169
6801764,3604.677732229233,46263993511696
6801765,3604.6782660484314,46264007115225
6801766,3604.6787855625153,46264020718756
6801767,3604.6793081760406,46264034322289
6801768,3604.6798272132874,46264047925824
6801769,3604.680347442627,46264061529361
6801770,3604.680867910385,46264075132900
6801771,3604.6813888549805,46264088736441
6801772,3604.6819071769714,46264102339984
6801773,3604.6824259757996,46264115943529
6801774,3604.6829466819763,46264129547076
6801775,3604.6834664344788,46264143150625
6801776,3604.683985710144,46264156754176
6801777,3604.6845030784607,46264170357729
6801778,3604.685021162033,46264183961284
6801779,3604.685562610626,46264197564841
6801780,3604.686107158661,46264211168400
6801781,3604.686630010605,46264224771961
6801782,3604.687247991562,46264238375524
6801783,3604.6877901554108,46264251979089
6801784,3604.6883141994476,46264265582656
6801785,3604.6888382434845,46264279186225
6801786,3604.68935918808,46264292789796
6801787,3604.689880132675,46264306393369
6801788,3604.6904022693634,46264319996944
6801789,3604.690922498703,46264333600521
6801790,3604.691440343857,46264347204100
6801791,3604.6919577121735,46264360807681
6801792,3604.6924772262573,46264374411264
6801793,3604.692995786667,46264388014849
6801794,3604.6935391426086,46264401618436
6801795,3604.694086790085,46264415222025
6801796,3604.6946103572845,46264428825616
6801797,3604.69512963295,46264442429209
6801798,3604.695652246475,46264456032804
6801799,3604.696170091629,46264469636401
6801800,3604.6966903209686,46264483240000
6801801,3604.6972687244415,46264496843601
6801802,3604.6978209018707,46264510447204
6801803,3604.698341846466,46264524050809
6801804,3604.6988632678986,46264537654416
6801805,3604.699384212494,46264551258025
6801806,3604.699904680252,46264564861636
6801807,3604.7004227638245,46264578465249
6801808,3604.7009410858154,46264592068864
6801809,3604.701462507248,46264605672481
6801810,3604.7020320892334,46264619276100
6801811,3604.7025599479675,46264632879721
6801812,3604.703080177307,46264646483344
6801813,3604.703601837158,46264660086969
6801814,3604.7041227817535,46264673690596
6801815,3604.7046461105347,46264687294225
6801816,3604.705167531967,46264700897856
6801817,3604.7056877613068,46264714501489
6801818,3604.706207752228,46264728105124
6801819,3604.706728219986,46264741708761
6801820,3604.7073550224304,46264755312400
6801821,3604.707895040512,46264768916041
6801822,3604.708418607712,46264782519684
6801823,3604.70898938179,46264796123329
6801824,3604.7095329761505,46264809726976
6801825,3604.710077047348,46264823330625
6801826,3604.7106025218964,46264836934276
6801827,3604.7111258506775,46264850537929
6801828,3604.7116453647614,46264864141584
6801829,3604.7121636867523,46264877745241
6801830,3604.7126846313477,46264891348900
6801831,3604.713205099106,46264904952561
6801832,3604.7137246131897,46264918556224
6801833,3604.7142457962036,46264932159889
6801834,3604.714768409729,46264945763556
6801835,3604.7152891159058,46264959367225
6801836,3604.7158060073853,46264972970896
6801837,3604.7163240909576,46264986574569
6801838,3604.7168428897858,46265000178244
6801839,3604.7175812721252,46265013781921
6801840,3604.718168735504,46265027385600
6801841,3604.71869969368,46265040989281
6801842,3604.719221353531,46265054592964
6801843,3604.7197382450104,46265068196649
6801844,3604.720255613327,46265081800336
6801845,3604.720772743225,46265095404025
6801846,3604.7212936878204,46265109007716
6801847,3604.72181391716,46265122611409
6801848,3604.7223315238953,46265136215104
6801849,3604.7228524684906,46265149818801
6801850,3604.7233724594116,46265163422500
6801851,3604.7238945961,46265177026201
6801852,3604.724413871765,46265190629904
6801853,3604.724935531616,46265204233609
6801854,3604.725453853607,46265217837316
6801855,3604.7260739803314,46265231441025
6801856,3604.7266006469727,46265245044736
6801857,3604.727185487747,46265258648449
6801858,3604.7277381420135,46265272252164
6801859,3604.7282609939575,46265285855881
6801860,3604.7287793159485,46265299459600
6801861,3604.7292993068695,46265313063321
6801862,3604.7298181056976,46265326667044
6801863,3604.7303347587585,46265340270769
6801864,3604.730854511261,46265353874496
6801865,3604.731372117996,46265367478225
6801866,3604.7318909168243,46265381081956
6801867,3604.7324135303497,46265394685689
6801868,3604.7329354286194,46265408289424
