iteration,time,result
230,0.13750004768371582,52900
231,0.13801980018615723,53361
232,0.13853764533996582,53824
233,0.13915348052978516,54289
234,0.13968777656555176,54756
235,0.14020824432373047,55225
236,0.14072561264038086,55696
237,0.14124441146850586,56169
238,0.1417698860168457,56644
239,0.14229083061218262,57121
240,0.14280939102172852,57600
241,0.1433277130126953,58081
242,0.14384722709655762,58564
243,0.14442205429077148,59049
244,0.14497852325439453,59536
245,0.14550447463989258,60025
246,0.14602327346801758,60516
247,0.14654064178466797,61009
248,0.14706015586853027,61504
249,0.14757823944091797,62001
250,0.1480998992919922,62500
251,0.1488485336303711,63001
252,0.14948487281799316,63504
253,0.15010571479797363,64009
254,0.15092015266418457,64516
255,0.15167546272277832,65025
256,0.15233325958251953,65536
257,0.15293359756469727,66049
258,0.15349960327148438,66564
259,0.1542067527770996,67081
260,0.15505433082580566,67600
261,0.15582919120788574,68121
262,0.15651583671569824,68644
263,0.1571178436279297,69169
264,0.15772676467895508,69696
265,0.15836429595947266,70225
266,0.1591784954071045,70756
267,0.15982842445373535,71289
268,0.16036558151245117,71824
269,0.16088485717773438,72361
270,0.16140413284301758,72900
271,0.16192269325256348,73441
272,0.1625220775604248,73984
273,0.16307282447814941,74529
274,0.16359901428222656,75076
275,0.16412091255187988,75625
276,0.16471457481384277,76176
277,0.16526484489440918,76729
278,0.16579008102416992,77284
279,0.16631150245666504,77841
280,0.16688299179077148,78400
281,0.1674036979675293,78961
282,0.1679232120513916,79524
283,0.168440580368042,80089
284,0.16895818710327148,80656
285,0.1694796085357666,81225
286,0.1703791618347168,81796
287,0.17098379135131836,82369
288,0.17151331901550293,82944
289,0.17203426361083984,83521
290,0.17255330085754395,84100
291,0.17307186126708984,84681
292,0.17359566688537598,85264
293,0.1741178035736084,85849
294,0.17471981048583984,86436
295,0.1752760410308838,87025
296,0.17579865455627441,87616
297,0.17632222175598145,88209
298,0.17684459686279297,88804
299,0.17736315727233887,89401
300,0.17788290977478027,90000
301,0.17840266227722168,90601
302,0.1789236068725586,91204
303,0.179443359375,91809
304,0.1799616813659668,92416
305,0.1804811954498291,93025
306,0.18099737167358398,93636
307,0.18152117729187012,94249
308,0.18222665786743164,94864
309,0.1827845573425293,95481
310,0.1833186149597168,96100
311,0.18410658836364746,96721
312,0.18480968475341797,97344
313,0.1853618621826172,97969
314,0.18594932556152344,98596
315,0.18650507926940918,99225
316,0.1871330738067627,99856
317,0.1877448558807373,100489
318,0.18828463554382324,101124
319,0.18880987167358398,101761
320,0.18933558464050293,102400
321,0.1898648738861084,103041
322,0.19039130210876465,103684
323,0.1909162998199463,104329
324,0.19144201278686523,104976
325,0.19196724891662598,105625
326,0.19249320030212402,106276
327,0.1930246353149414,106929
328,0.19381284713745117,107584
329,0.1944136619567871,108241
330,0.1949784755706787,108900
331,0.19550800323486328,109561
332,0.196030855178833,110224
333,0.1965482234954834,110889
334,0.19706296920776367,111556
335,0.1975865364074707,112225
336,0.1981058120727539,112896
337,0.1986234188079834,113569
338,0.19913959503173828,114244
339,0.19965887069702148,114921
340,0.200181245803833,115600
341,0.20070099830627441,116281
342,0.20122122764587402,116964
343,0.20174288749694824,117649
344,0.20226263999938965,118336
345,0.20278358459472656,119025
346,0.20330023765563965,119716
347,0.20382404327392578,120409
348,0.2046041488647461,121104
349,0.20520877838134766,121801
350,0.2057514190673828,122500
351,0.20629310607910156,123201
352,0.20684003829956055,123904
353,0.20736265182495117,124609
354,0.2078840732574463,125316
355,0.20841264724731445,126025
356,0.20894551277160645,126736
357,0.20955824851989746,127449
358,0.21011924743652344,128164
359,0.21065568923950195,128881
360,0.2111804485321045,129600
361,0.21170282363891602,130321
362,0.21224641799926758,131044
363,0.2127845287322998,131769
364,0.21331071853637695,132496
365,0.21383905410766602,133225
366,0.2144174575805664,133956
367,0.21498703956604004,134689
368,0.21551728248596191,135424
369,0.21604490280151367,136161
370,0.21657013893127441,136900
371,0.21709394454956055,137641
372,0.21761727333068848,138384
373,0.21814298629760742,139129
374,0.21866607666015625,139876
375,0.2191925048828125,140625
376,0.21971750259399414,141376
377,0.2202460765838623,142129
378,0.22076702117919922,142884
379,0.22128820419311523,143641
380,0.2218163013458252,144400
381,0.22234034538269043,145161
382,0.22286415100097656,145924
383,0.2233898639678955,146689
384,0.22390985488891602,147456
385,0.2244858741760254,148225
386,0.22504401206970215,148996
387,0.22577619552612305,149769
388,0.22636818885803223,150544
389,0.2268996238708496,151321
390,0.22742033004760742,152100
391,0.22794079780578613,152881
392,0.22845864295959473,153664
393,0.22909832000732422,154449
394,0.22969436645507812,155236
395,0.23023366928100586,156025
396,0.23076081275939941,156816
397,0.23128724098205566,157609
398,0.2318124771118164,158404
399,0.23233366012573242,159201
400,0.23285484313964844,160000
401,0.2334902286529541,160801
402,0.23402667045593262,161604
403,0.23471426963806152,162409
404,0.23528599739074707,163216
405,0.23581361770629883,164025
406,0.23633456230163574,164836
407,0.236860990524292,165649
408,0.23738813400268555,166464
409,0.2379169464111328,167281
410,0.23843932151794434,168100
411,0.23896479606628418,168921
412,0.2394874095916748,169744
413,0.24000954627990723,170569
414,0.24053645133972168,171396
415,0.24111580848693848,172225
416,0.2416400909423828,173056
417,0.2421708106994629,173889
418,0.2427051067352295,174724
419,0.24322891235351562,175561
420,0.24375009536743164,176400
421,0.244276762008667,177241
422,0.2449042797088623,178084
423,0.24544095993041992,178929
424,0.24597740173339844,179776
425,0.24652624130249023,180625
426,0.24705028533935547,181476
427,0.2475719451904297,182329
428,0.2480928897857666,183184
429,0.24861884117126465,184041
430,0.24913954734802246,184900
431,0.24966168403625488,185761
432,0.2504158020019531,186624
433,0.2509891986846924,187489
434,0.2515134811401367,188356
435,0.25203442573547363,189225
436,0.25255584716796875,190096
437,0.25307655334472656,190969
438,0.2535998821258545,191844
439,0.2541232109069824,192721
440,0.2548940181732178,193600
441,0.25548863410949707,194481
442,0.25602173805236816,195364
443,0.2566218376159668,196249
444,0.25747036933898926,197136
445,0.25809621810913086,198025
446,0.25863027572631836,198916
447,0.25915098190307617,199809
448,0.25966978073120117,200704
449,0.2601907253265381,201601
450,0.2609541416168213,202500
451,0.2615489959716797,203401
452,0.2621488571166992,204304
453,0.2629563808441162,205209
454,0.2635486125946045,206116
455,0.26407766342163086,207025
456,0.26467299461364746,207936
457,0.2652251720428467,208849
458,0.2657475471496582,209764
459,0.2662689685821533,210681
460,0.2667851448059082,211600
461,0.2673051357269287,212521
462,0.2678232192993164,213444
463,0.26834630966186523,214369
464,0.268871545791626,215296
465,0.269395112991333,216225
466,0.26991963386535645,217156
467,0.2704436779022217,218089
468,0.2709660530090332,219024
469,0.2714858055114746,219961
470,0.2720069885253906,220900
471,0.27252697944641113,221841
472,0.2730529308319092,222784
473,0.2735741138458252,223729
474,0.2740917205810547,224676
475,0.274730920791626,225625
476,0.27527379989624023,226576
477,0.27579832077026367,227529
478,0.27631616592407227,228484
479,0.27683544158935547,229441
480,0.2773571014404297,230400
481,0.277881383895874,231361
482,0.27878832817077637,232324
483,0.279371976852417,233289
484,0.2798941135406494,234256
485,0.280498743057251,235225
486,0.2810370922088623,236196
487,0.28156089782714844,237169
488,0.28208041191101074,238144
489,0.28259992599487305,239121
490,0.28311944007873535,240100
491,0.28363847732543945,241081
492,0.28415608406066895,242064
493,0.2847483158111572,243049
494,0.2852919101715088,244036
495,0.28582072257995605,245025
496,0.2863435745239258,246016
497,0.2868680953979492,247009
498,0.2873871326446533,248004
499,0.28790855407714844,249001
500,0.28842878341674805,250000
501,0.28895044326782227,251001
502,0.28946757316589355,252004
503,0.28998851776123047,253009
504,0.2905120849609375,254016
505,0.2910335063934326,255025
506,0.29155468940734863,256036
507,0.292081356048584,257049
508,0.2926011085510254,258064
509,0.2931227684020996,259081
510,0.29364705085754395,260100
511,0.2941737174987793,261121
512,0.29520201683044434,262144
513,0.29581761360168457,263169
514,0.29634642601013184,264196
515,0.29686880111694336,265225
516,0.29738926887512207,266256
517,0.2979111671447754,267289
518,0.29870057106018066,268324
519,0.2992682456970215,269361
520,0.3000614643096924,270400
521,0.3006742000579834,271441
522,0.3012049198150635,272484
523,0.3017313480377197,273529
524,0.30225324630737305,274576
525,0.30277323722839355,275625
526,0.30329155921936035,276676
527,0.30388689041137695,277729
528,0.3044905662536621,278784
529,0.30519890785217285,279841
530,0.30602169036865234,280900
531,0.3065807819366455,281961
532,0.30710339546203613,283024
533,0.30762457847595215,284089
534,0.30814433097839355,285156
535,0.3088669776916504,286225
536,0.30948305130004883,287296
537,0.31010961532592773,288369
538,0.3108961582183838,289444
539,0.31145811080932617,290521
540,0.3119819164276123,291600
541,0.31282567977905273,292681
542,0.31343793869018555,293764
543,0.31397247314453125,294849
544,0.31455564498901367,295936
545,0.31510329246520996,297025
546,0.31563258171081543,298116
547,0.3164339065551758,299209
548,0.317065954208374,300304
549,0.31786274909973145,301401
550,0.31847429275512695,302500
551,0.3190040588378906,303601
552,0.31952428817749023,304704
553,0.32004666328430176,305809
554,0.32056617736816406,306916
555,0.3210880756378174,308025
556,0.3219151496887207,309136
557,0.32255077362060547,310249
558,0.32308340072631836,311364
559,0.3236050605773926,312481
560,0.3241281509399414,313600
561,0.3247568607330322,314721
562,0.32553625106811523,315844
563,0.3261454105377197,316969
564,0.3269004821777344,318096
565,0.3276100158691406,319225
566,0.32818055152893066,320356
567,0.32871294021606445,321489
568,0.32923460006713867,322624
569,0.3298909664154053,323761
570,0.3306910991668701,324900
571,0.3312385082244873,326041
572,0.3317596912384033,327184
573,0.33227992057800293,328329
574,0.33280205726623535,329476
575,0.3335423469543457,330625
576,0.3341512680053711,331776
577,0.33499646186828613,332929
578,0.33567166328430176,334084
579,0.33621954917907715,335241
580,0.3367421627044678,336400
581,0.33735013008117676,337561
582,0.3381526470184326,338724
583,0.3387274742126465,339889
584,0.3392493724822998,341056
585,0.3397684097290039,342225
586,0.340285062789917,343396
587,0.3408057689666748,344569
588,0.3415977954864502,345744
589,0.3421494960784912,346921
590,0.3429744243621826,348100
591,0.3435704708099365,349281
592,0.3441009521484375,350464
593,0.34468722343444824,351649
594,0.3452303409576416,352836
595,0.345752477645874,354025
596,0.3462717533111572,355216
597,0.34679508209228516,356409
598,0.34731602668762207,357604
599,0.3478395938873291,358801
600,0.3483603000640869,360000
601,0.3488759994506836,361201
602,0.3493936061859131,362404
603,0.34991908073425293,363609
604,0.35044145584106445,364816
605,0.3510396480560303,366025
606,0.3515918254852295,367236
607,0.35211944580078125,368449
608,0.3527519702911377,369664
609,0.3536045551300049,370881
610,0.35417938232421875,372100
611,0.3549525737762451,373321
612,0.35555028915405273,374544
613,0.35608482360839844,375769
614,0.35660362243652344,376996
615,0.35712671279907227,378225
616,0.357654333114624,379456
617,0.35840344429016113,380689
618,0.358997106552124,381924
619,0.3595256805419922,383161
620,0.3601524829864502,384400
621,0.36095404624938965,385641
622,0.3615152835845947,386884
623,0.36203932762145996,388129
624,0.3625633716583252,389376
625,0.3630869388580322,390625
626,0.36360692977905273,391876
627,0.36412954330444336,393129
628,0.36473798751831055,394384
629,0.3652937412261963,395641
630,0.36582016944885254,396900
631,0.36634302139282227,398161
632,0.3668665885925293,399424
633,0.3673875331878662,400689
634,0.3679056167602539,401956
635,0.3684253692626953,403225
636,0.368943452835083,404496
637,0.36946773529052734,405769
638,0.36998605728149414,407044
639,0.37050867080688477,408321
640,0.37102770805358887,409600
641,0.3715507984161377,410881
642,0.3720676898956299,412164
643,0.3725857734680176,413449
644,0.3731057643890381,414736
645,0.3736302852630615,416025
646,0.3741474151611328,417316
647,0.3749244213104248,418609
648,0.3755009174346924,419904
649,0.37602949142456055,421201
650,0.37654900550842285,422500
651,0.37706995010375977,423801
652,0.3775908946990967,425104
653,0.3781096935272217,426409
654,0.37897181510925293,427716
655,0.3795599937438965,429025
656,0.38008737564086914,430336
657,0.38060879707336426,431649
658,0.3811306953430176,432964
659,0.3816530704498291,434281
660,0.3821754455566406,435600
661,0.38269472122192383,436921
662,0.38321661949157715,438244
663,0.38373851776123047,439569
664,0.3842630386352539,440896
665,0.38488030433654785,442225
666,0.38541364669799805,443556
667,0.3859376907348633,444889
668,0.3864591121673584,446224
669,0.3869798183441162,447561
670,0.3874979019165039,448900
671,0.3880195617675781,450241
672,0.388538122177124,451584
673,0.3890573978424072,452929
674,0.38958144187927246,454276
675,0.390106201171875,455625
676,0.3906276226043701,456976
677,0.3911454677581787,458329
678,0.391664981842041,459684
679,0.3921823501586914,461041
680,0.3927040100097656,462400
681,0.39322423934936523,463761
682,0.39374327659606934,465124
683,0.39426541328430176,466489
684,0.3949258327484131,467856
685,0.3955106735229492,469225
686,0.39603257179260254,470596
687,0.39655327796936035,471969
688,0.3974592685699463,473344
689,0.39813709259033203,474721
690,0.3987081050872803,476100
691,0.39923620223999023,477481
692,0.39975738525390625,478864
693,0.40074872970581055,480249
694,0.40139341354370117,481636
695,0.4021720886230469,483025
696,0.4028432369232178,484416
697,0.40338659286499023,485809
698,0.40390992164611816,487204
699,0.4044833183288574,488601
700,0.4050455093383789,490000
701,0.4055783748626709,491401
702,0.4061005115509033,492804
703,0.4066197872161865,494209
704,0.40714049339294434,495616
705,0.40765953063964844,497025
706,0.40818214416503906,498436
707,0.4087038040161133,499849
708,0.4092226028442383,501264
709,0.4097421169281006,502681
710,0.4102621078491211,504100
711,0.4107825756072998,505521
712,0.41130638122558594,506944
713,0.41182971000671387,508369
714,0.4123494625091553,509796
715,0.4132363796234131,511225
716,0.4138650894165039,512656
717,0.4144573211669922,514089
718,0.4150044918060303,515524
719,0.4155268669128418,516961
720,0.4160468578338623,518400
721,0.4165675640106201,519841
722,0.4170877933502197,521284
723,0.41760921478271484,522729
724,0.41813158988952637,524176
725,0.4186546802520752,525625
726,0.4191737174987793,527076
727,0.4196953773498535,528529
728,0.42021679878234863,529984
729,0.42073535919189453,531441
730,0.42125654220581055,532900
731,0.4218714237213135,534361
732,0.4224257469177246,535824
733,0.42295289039611816,537289
734,0.42347168922424316,538756
735,0.42399168014526367,540225
736,0.42460155487060547,541696
737,0.4251582622528076,543169
738,0.42568016052246094,544644
739,0.42620038986206055,546121
740,0.42672014236450195,547600
741,0.42723870277404785,549081
742,0.42775940895080566,550564
743,0.428281307220459,552049
744,0.4288022518157959,553536
745,0.4293227195739746,555025
746,0.42984938621520996,556516
747,0.4303743839263916,558009
748,0.43089747428894043,559504
749,0.43177294731140137,561001
750,0.43235301971435547,562500
751,0.43288159370422363,564001
752,0.43340516090393066,565504
753,0.4339268207550049,567009
754,0.4345073699951172,568516
755,0.43506646156311035,570025
756,0.4355928897857666,571536
757,0.43611598014831543,573049
758,0.43663644790649414,574564
759,0.43715643882751465,576081
760,0.4376838207244873,577600
761,0.4382050037384033,579121
762,0.4387235641479492,580644
763,0.4392421245574951,582169
764,0.4397621154785156,583696
765,0.4402806758880615,585225
766,0.4407956600189209,586756
767,0.4413139820098877,588289
768,0.44182872772216797,589824
769,0.4423511028289795,591361
770,0.4428739547729492,592900
771,0.44339442253112793,594441
772,0.44391536712646484,595984
773,0.44452428817749023,597529
774,0.445068359375,599076
775,0.4457085132598877,600625
776,0.4462466239929199,602176
777,0.44676828384399414,603729
778,0.44728946685791016,605284
779,0.4479086399078369,606841
780,0.44847536087036133,608400
781,0.44906067848205566,609961
782,0.4501783847808838,611524
783,0.4511582851409912,613089
784,0.4519345760345459,614656
785,0.45260190963745117,616225
786,0.45325374603271484,617796
787,0.453946590423584,619369
788,0.45500969886779785,620944
789,0.45610952377319336,622521
790,0.45700573921203613,624100
791,0.45784735679626465,625681
792,0.45864415168762207,627264
793,0.4593806266784668,628849
794,0.46008992195129395,630436
795,0.46106576919555664,632025
796,0.46186041831970215,633616
797,0.4625430107116699,635209
798,0.4631998538970947,636804
799,0.46381258964538574,638401
800,0.46449899673461914,640000
801,0.465162992477417,641601
802,0.4657318592071533,643204
803,0.46655702590942383,644809
804,0.4674534797668457,646416
805,0.4680769443511963,648025
806,0.4686319828033447,649636
807,0.4693434238433838,651249
808,0.47008562088012695,652864
809,0.47118210792541504,654481
810,0.4721944332122803,656100
811,0.473116397857666,657721
812,0.4739401340484619,659344
813,0.47469210624694824,660969
814,0.47525835037231445,662596
815,0.4757866859436035,664225
816,0.4763050079345703,665856
817,0.4768228530883789,667489
818,0.477337121963501,669124
819,0.4778580665588379,670761
820,0.4784383773803711,672400
821,0.4789566993713379,674041
822,0.4794728755950928,675684
823,0.4799919128417969,677329
824,0.4805107116699219,678976
825,0.4810299873352051,680625
826,0.4815497398376465,682276
827,0.4822273254394531,683929
828,0.48311758041381836,685584
829,0.4837055206298828,687241
830,0.48422718048095703,688900
831,0.4848461151123047,690561
832,0.4853808879852295,692224
833,0.4859020709991455,693889
834,0.4864194393157959,695556
835,0.4869382381439209,697225
836,0.4874558448791504,698896
837,0.4879724979400635,700569
838,0.48849034309387207,702244
839,0.4890100955963135,703921
840,0.48952698707580566,705600
841,0.49004697799682617,707281
842,0.49056577682495117,708964
843,0.4910857677459717,710649
844,0.49160242080688477,712336
845,0.49212217330932617,714025
846,0.4927334785461426,715716
847,0.493267297744751,717409
848,0.49379467964172363,719104
849,0.4944021701812744,720801
850,0.49501848220825195,722500
851,0.4955630302429199,724201
852,0.49608469009399414,725904
853,0.49660325050354004,727609
854,0.497119665145874,729316
855,0.4976365566253662,731025
856,0.4981553554534912,732736
857,0.4986743927001953,734449
858,0.4991929531097412,736164
859,0.4997124671936035,737881
860,0.5002291202545166,739600
861,0.5007486343383789,741321
862,0.5013916492462158,743044
863,0.5023379325866699,744769
864,0.5030076503753662,746496
865,0.5035567283630371,748225
866,0.5040779113769531,749956
867,0.5046758651733398,751689
868,0.5052328109741211,753424
869,0.5057563781738281,755161
870,0.5062744617462158,756900
871,0.506791353225708,758641
872,0.5073084831237793,760384
873,0.5078303813934326,762129
874,0.508347749710083,763876
875,0.5088710784912109,765625
876,0.5093903541564941,767376
877,0.5099120140075684,769129
878,0.5104303359985352,770884
879,0.510951042175293,772641
880,0.511469841003418,774400
881,0.5119905471801758,776161
882,0.5125055313110352,777924
883,0.5130233764648438,779689
884,0.5135431289672852,781456
885,0.5140607357025146,783225
886,0.5147135257720947,784996
887,0.5152685642242432,786769
888,0.5157938003540039,788544
889,0.5164191722869873,790321
890,0.516951322555542,792100
891,0.5174739360809326,793881
892,0.5179977416992188,795664
893,0.5185196399688721,797449
894,0.5190372467041016,799236
895,0.519554853439331,801025
896,0.5200731754302979,802816
897,0.5209226608276367,804609
898,0.5215048789978027,806404
899,0.5220324993133545,808201
900,0.5225534439086914,810000
901,0.5230741500854492,811801
902,0.5235934257507324,813604
903,0.5241148471832275,815409
904,0.5247070789337158,817216
905,0.5252532958984375,819025
906,0.5257830619812012,820836
907,0.5263051986694336,822649
908,0.526827335357666,824464
909,0.5273480415344238,826281
910,0.5278692245483398,828100
911,0.5283932685852051,829921
912,0.5289177894592285,831744
913,0.5294384956359863,833569
914,0.5299577713012695,835396
915,0.5304763317108154,837225
916,0.5309948921203613,839056
917,0.5315155982971191,840889
918,0.5320351123809814,842724
919,0.5325531959533691,844561
920,0.5330700874328613,846400
921,0.5335898399353027,848241
922,0.5341095924377441,850084
923,0.5347485542297363,851929
924,0.5353128910064697,853776
925,0.5358407497406006,855625
926,0.5363600254058838,857476
927,0.5368809700012207,859329
928,0.5373995304107666,861184
929,0.537916898727417,863041
930,0.5384347438812256,864900
931,0.5391123294830322,866761
932,0.5399742126464844,868624
933,0.5406255722045898,870489
934,0.5413401126861572,872356
935,0.5419399738311768,874225
936,0.5424957275390625,876096
937,0.5430223941802979,877969
938,0.5435400009155273,879844
939,0.5440592765808105,881721
940,0.544668436050415,883600
941,0.5452353954315186,885481
942,0.5457620620727539,887364
943,0.5462822914123535,889249
944,0.5468010902404785,891136
945,0.5473194122314453,893025
946,0.5478379726409912,894916
947,0.548356294631958,896809
948,0.5488748550415039,898704
949,0.549393892288208,900601
950,0.5499136447906494,902500
951,0.5504348278045654,904401
952,0.5509562492370605,906304
953,0.5514771938323975,908209
954,0.5519914627075195,910116
955,0.5525133609771729,912025
956,0.5530850887298584,913936
957,0.5536060333251953,915849
958,0.5541260242462158,917764
959,0.5547502040863037,919681
960,0.555290937423706,921600
961,0.5558128356933594,923521
962,0.5563342571258545,925444
963,0.5568563938140869,927369
964,0.5575368404388428,929296
965,0.5581226348876953,931225
966,0.55865478515625,933156
967,0.5591750144958496,935089
968,0.5596969127655029,937024
969,0.5602185726165771,938961
970,0.5607397556304932,940900
971,0.5612592697143555,942841
972,0.5618815422058105,944784
973,0.5625166893005371,946729
974,0.5631496906280518,948676
975,0.563767671585083,950625
976,0.5643966197967529,952576
977,0.5652434825897217,954529
978,0.5658071041107178,956484
979,0.5663313865661621,958441
980,0.5668489933013916,960400
981,0.5673701763153076,962361
982,0.567889928817749,964324
983,0.5684108734130859,966289
984,0.5689332485198975,968256
985,0.5694513320922852,970225
986,0.5699694156646729,972196
987,0.5704889297485352,974169
988,0.571007490158081,976144
989,0.5715253353118896,978121
990,0.5720443725585938,980100
991,0.5725672245025635,982081
992,0.5730862617492676,984064
993,0.5736079216003418,986049
994,0.5741283893585205,988036
995,0.5747644901275635,990025
996,0.5753145217895508,992016
997,0.5759837627410889,994009
998,0.576592206954956,996004
999,0.5772011280059814,998001
1000,0.5777637958526611,1000000
1001,0.5783188343048096,1002001
1002,0.5788619518280029,1004004
